       p  acos(c)[deg]     σ₁²     σ₂²     σ₃²     σ₄²     σ₅²     σ₆²
 0.0e+00         61.43  1.7607  0.7703  0.0033  1.7717  0.5924  0.1325
 0.0e+00         61.56  1.7626  0.7669  0.0010  1.7735  0.5901  0.1327
 0.0e+00         61.69  1.7644  0.7635 -0.0012  1.7753  0.5878  0.1329
 0.0e+00         61.82  1.7663  0.7601 -0.0034  1.7771  0.5855  0.1331
 0.0e+00         61.95  1.7681  0.7567 -0.0056  1.7789  0.5833  0.1332
 0.0e+00         62.08  1.7699  0.7533 -0.0078  1.7806  0.5810  0.1334
 0.0e+00         62.20  1.7718  0.7499 -0.0099  1.7824  0.5787  0.1336
 0.0e+00         62.33  1.7736  0.7464 -0.0121  1.7842  0.5763  0.1337
 0.0e+00         62.46  1.7754  0.7430 -0.0143  1.7859  0.5740  0.1339
 0.0e+00         62.59  1.7772  0.7395 -0.0164  1.7877  0.5717  0.1340
 0.0e+00         62.72  1.7790  0.7361 -0.0185  1.7894  0.5694  0.1341
 0.0e+00         62.85  1.7808  0.7326 -0.0207  1.7912  0.5670  0.1343
 0.0e+00         62.97  1.7826  0.7292 -0.0228  1.7929  0.5647  0.1344
 0.0e+00         63.10  1.7844  0.7257 -0.0249  1.7947  0.5623  0.1345
 0.0e+00         63.23  1.7862  0.7222 -0.0269  1.7964  0.5600  0.1346
 0.0e+00         63.36  1.7879  0.7187 -0.0290  1.7981  0.5576  0.1347
 0.0e+00         63.48  1.7897  0.7152 -0.0311  1.7998  0.5552  0.1348
 0.0e+00         63.61  1.7915  0.7117 -0.0331  1.8016  0.5529  0.1349
 0.0e+00         63.74  1.7933  0.7082 -0.0351  1.8033  0.5505  0.1350
 0.0e+00         63.86  1.7950  0.7047 -0.0372  1.8050  0.5481  0.1351
 0.0e+00         63.99  1.7968  0.7012 -0.0392  1.8067  0.5457  0.1352
 0.0e+00         64.12  1.7985  0.6977 -0.0412  1.8084  0.5433  0.1353
 0.0e+00         64.24  1.8003  0.6942 -0.0431  1.8100  0.5408  0.1353
 0.0e+00         64.37  1.8020  0.6906 -0.0451  1.8117  0.5384  0.1354
 0.0e+00         64.49  1.8037  0.6871 -0.0471  1.8134  0.5360  0.1354
 0.0e+00         64.62  1.8054  0.6836 -0.0490  1.8150  0.5336  0.1355
 0.0e+00         64.75  1.8072  0.6800 -0.0509  1.8167  0.5311  0.1355
 0.0e+00         64.87  1.8089  0.6765 -0.0528  1.8184  0.5287  0.1356
 0.0e+00         65.00  1.8106  0.6729 -0.0547  1.8200  0.5262  0.1356
 0.0e+00         65.12  1.8123  0.6693 -0.0566  1.8216  0.5237  0.1356
 0.0e+00         65.25  1.8140  0.6658 -0.0585  1.8233  0.5213  0.1356
 0.0e+00         65.37  1.8157  0.6622 -0.0604  1.8249  0.5188  0.1356
 0.0e+00         65.50  1.8174  0.6586 -0.0622  1.8265  0.5163  0.1356
 0.0e+00         65.62  1.8190  0.6550 -0.0640  1.8282  0.5138  0.1356
 0.0e+00         65.75  1.8207  0.6515 -0.0658  1.8298  0.5113  0.1356
 0.0e+00         65.87  1.8224  0.6479 -0.0676  1.8314  0.5088  0.1356
 0.0e+00         66.00  1.8241  0.6443 -0.0694  1.8330  0.5063  0.1356
 0.0e+00         66.12  1.8257  0.6407 -0.0712  1.8346  0.5038  0.1356
 0.0e+00         66.25  1.8274  0.6371 -0.0730  1.8361  0.5013  0.1355
 0.0e+00         66.37  1.8290  0.6335 -0.0747  1.8377  0.4988  0.1355
 0.0e+00         66.49  1.8306  0.6299 -0.0764  1.8393  0.4962  0.1354
 0.0e+00         66.62  1.8323  0.6263 -0.0781  1.8409  0.4937  0.1354
 0.0e+00         66.74  1.8339  0.6226 -0.0798  1.8424  0.4911  0.1353
 0.0e+00         66.86  1.8355  0.6190 -0.0815  1.8440  0.4886  0.1352
 0.0e+00         66.99  1.8371  0.6154 -0.0831  1.8455  0.4860  0.1351
 0.0e+00         67.11  1.8387  0.6118 -0.0848  1.8470  0.4835  0.1351
 0.0e+00         67.23  1.8403  0.6081 -0.0864  1.8486  0.4809  0.1350
 0.0e+00         67.36  1.8419  0.6045 -0.0880  1.8501  0.4783  0.1349
 0.0e+00         67.48  1.8435  0.6009 -0.0896  1.8516  0.4758  0.1348
 0.0e+00         67.60  1.8451  0.5972 -0.0912  1.8531  0.4732  0.1346
 0.0e+00         67.73  1.8467  0.5936 -0.0928  1.8546  0.4706  0.1345
 0.0e+00         67.85  1.8482  0.5900 -0.0943  1.8561  0.4680  0.1344
 0.0e+00         67.97  1.8498  0.5863 -0.0958  1.8576  0.4654  0.1343
 0.0e+00         68.10  1.8513  0.5827 -0.0973  1.8591  0.4628  0.1341
 0.0e+00         68.22  1.8529  0.5790 -0.0988  1.8606  0.4601  0.1340
 0.0e+00         68.34  1.8544  0.5754 -0.1003  1.8621  0.4575  0.1338
 0.0e+00         68.46  1.8560  0.5717 -0.1017  1.8635  0.4549  0.1336
 0.0e+00         68.58  1.8575  0.5681 -0.1032  1.8650  0.4523  0.1335
 0.0e+00         68.71  1.8590  0.5644 -0.1046  1.8664  0.4496  0.1333
 0.0e+00         68.83  1.8605  0.5607 -0.1060  1.8679  0.4470  0.1331
 0.0e+00         68.95  1.8620  0.5571 -0.1074  1.8693  0.4443  0.1329
 0.0e+00         69.07  1.8635  0.5534 -0.1087  1.8707  0.4417  0.1327
 0.0e+00         69.19  1.8650  0.5497 -0.1101  1.8722  0.4390  0.1325
 0.0e+00         69.32  1.8665  0.5461 -0.1114  1.8736  0.4364  0.1323
 0.0e+00         69.44  1.8680  0.5424 -0.1127  1.8750  0.4337  0.1320
 0.0e+00         69.56  1.8695  0.5387 -0.1140  1.8764  0.4310  0.1318
 0.0e+00         69.68  1.8709  0.5351 -0.1153  1.8778  0.4283  0.1316
 0.0e+00         69.80  1.8724  0.5314 -0.1165  1.8792  0.4257  0.1313
 0.0e+00         69.92  1.8738  0.5277 -0.1177  1.8806  0.4230  0.1311
 0.0e+00         70.04  1.8753  0.5240 -0.1189  1.8819  0.4203  0.1308
 0.0e+00         70.16  1.8767  0.5203 -0.1201  1.8833  0.4176  0.1305
 0.0e+00         70.28  1.8781  0.5167 -0.1213  1.8847  0.4149  0.1302
 0.0e+00         70.40  1.8796  0.5130 -0.1224  1.8860  0.4122  0.1299
 0.0e+00         70.53  1.8810  0.5093 -0.1236  1.8873  0.4095  0.1296
 0.0e+00         70.65  1.8824  0.5056 -0.1247  1.8887  0.4067  0.1293
 0.0e+00         70.77  1.8838  0.5019 -0.1258  1.8900  0.4040  0.1290
 0.0e+00         70.89  1.8852  0.4983 -0.1268  1.8913  0.4013  0.1287
 0.0e+00         71.01  1.8866  0.4946 -0.1279  1.8926  0.3986  0.1284
 0.0e+00         71.13  1.8879  0.4909 -0.1289  1.8940  0.3958  0.1280
 0.0e+00         71.25  1.8893  0.4872 -0.1299  1.8953  0.3931  0.1277
 0.0e+00         71.37  1.8907  0.4835 -0.1309  1.8965  0.3903  0.1273
 0.0e+00         71.49  1.8920  0.4798 -0.1318  1.8978  0.3876  0.1270
 0.0e+00         71.61  1.8934  0.4761 -0.1328  1.8991  0.3849  0.1266
 0.0e+00         71.73  1.8947  0.4725 -0.1337  1.9004  0.3821  0.1262
 0.0e+00         71.85  1.8960  0.4688 -0.1346  1.9016  0.3793  0.1258
 0.0e+00         71.97  1.8974  0.4651 -0.1354  1.9029  0.3766  0.1254
 0.0e+00         72.09  1.8987  0.4614 -0.1363  1.9041  0.3738  0.1250
 0.0e+00         72.21  1.9000  0.4577 -0.1371  1.9054  0.3710  0.1246
 0.0e+00         72.32  1.9013  0.4540 -0.1379  1.9066  0.3683  0.1242
 0.0e+00         72.44  1.9026  0.4504 -0.1387  1.9078  0.3655  0.1238
 0.0e+00         72.56  1.9039  0.4467 -0.1394  1.9090  0.3627  0.1233
 0.0e+00         72.68  1.9051  0.4430 -0.1402  1.9102  0.3599  0.1229
 0.0e+00         72.80  1.9064  0.4393 -0.1409  1.9114  0.3571  0.1224
 0.0e+00         72.92  1.9077  0.4356 -0.1415  1.9126  0.3544  0.1220
 0.0e+00         73.04  1.9089  0.4319 -0.1422  1.9138  0.3516  0.1215
 0.0e+00         73.16  1.9102  0.4283 -0.1428  1.9150  0.3488  0.1210
 0.0e+00         73.28  1.9114  0.4246 -0.1434  1.9162  0.3460  0.1205
 0.0e+00         73.40  1.9126  0.4209 -0.1440  1.9173  0.3432  0.1200
 0.0e+00         73.51  1.9138  0.4172 -0.1446  1.9185  0.3404  0.1195
 0.0e+00         73.63  1.9151  0.4136 -0.1451  1.9196  0.3376  0.1190
 0.0e+00         73.75  1.9163  0.4099 -0.1456  1.9208  0.3347  0.1185
 0.0e+00         73.87  1.9175  0.4062 -0.1461  1.9219  0.3319  0.1180
 0.0e+00         73.99  1.9187  0.4025 -0.1466  1.9230  0.3291  0.1174
 0.0e+00         74.11  1.9198  0.3989 -0.1470  1.9241  0.3263  0.1169
 0.0e+00         74.22  1.9210  0.3952 -0.1475  1.9252  0.3235  0.1163
 0.0e+00         74.34  1.9222  0.3915 -0.1478  1.9263  0.3207  0.1158
 0.0e+00         74.46  1.9233  0.3879 -0.1482  1.9274  0.3178  0.1152
 0.0e+00         74.58  1.9245  0.3842 -0.1485  1.9285  0.3150  0.1146
 0.0e+00         74.70  1.9256  0.3806 -0.1489  1.9296  0.3122  0.1140
 0.0e+00         74.81  1.9267  0.3769 -0.1491  1.9306  0.3094  0.1134
 0.0e+00         74.93  1.9279  0.3733 -0.1494  1.9317  0.3065  0.1128
 0.0e+00         75.05  1.9290  0.3696 -0.1496  1.9328  0.3037  0.1122
 0.0e+00         75.17  1.9301  0.3660 -0.1498  1.9338  0.3009  0.1116
 0.0e+00         75.28  1.9312  0.3623 -0.1500  1.9348  0.2980  0.1110
 0.0e+00         75.40  1.9323  0.3587 -0.1502  1.9359  0.2952  0.1103
 0.0e+00         75.52  1.9333  0.3550 -0.1503  1.9369  0.2924  0.1097
 0.0e+00         75.64  1.9344  0.3514 -0.1504  1.9379  0.2895  0.1090
 0.0e+00         75.75  1.9355  0.3478 -0.1505  1.9389  0.2867  0.1083
 0.0e+00         75.87  1.9365  0.3441 -0.1505  1.9399  0.2838  0.1077
 0.0e+00         75.99  1.9376  0.3405 -0.1506  1.9409  0.2810  0.1070
 0.0e+00         76.11  1.9386  0.3369 -0.1506  1.9418  0.2782  0.1063
 0.0e+00         76.22  1.9396  0.3332 -0.1505  1.9428  0.2753  0.1056
 0.0e+00         76.34  1.9407  0.3296 -0.1505  1.9438  0.2725  0.1049
 0.0e+00         76.46  1.9417  0.3260 -0.1504  1.9447  0.2696  0.1042
 0.0e+00         76.57  1.9427  0.3224 -0.1503  1.9457  0.2668  0.1034
 0.0e+00         76.69  1.9437  0.3188 -0.1501  1.9466  0.2639  0.1027
 0.0e+00         76.81  1.9447  0.3152 -0.1500  1.9475  0.2611  0.1020
 0.0e+00         76.92  1.9456  0.3116 -0.1498  1.9485  0.2583  0.1012
 0.0e+00         77.04  1.9466  0.3080 -0.1495  1.9494  0.2554  0.1005
 0.0e+00         77.16  1.9476  0.3044 -0.1493  1.9503  0.2526  0.0997
 0.0e+00         77.27  1.9485  0.3008 -0.1490  1.9512  0.2497  0.0989
 0.0e+00         77.39  1.9495  0.2973 -0.1487  1.9521  0.2469  0.0981
 0.0e+00         77.51  1.9504  0.2937 -0.1484  1.9529  0.2440  0.0974
 0.0e+00         77.62  1.9513  0.2901 -0.1480  1.9538  0.2412  0.0966
 0.0e+00         77.74  1.9522  0.2865 -0.1476  1.9547  0.2384  0.0957
 0.0e+00         77.86  1.9531  0.2830 -0.1472  1.9555  0.2355  0.0949
 0.0e+00         77.97  1.9540  0.2794 -0.1468  1.9564  0.2327  0.0941
 0.0e+00         78.09  1.9549  0.2759 -0.1463  1.9572  0.2299  0.0933
 0.0e+00         78.20  1.9558  0.2723 -0.1458  1.9580  0.2270  0.0924
 0.0e+00         78.32  1.9567  0.2688 -0.1453  1.9589  0.2242  0.0916
 0.0e+00         78.44  1.9576  0.2653 -0.1447  1.9597  0.2214  0.0907
 0.0e+00         78.55  1.9584  0.2618 -0.1441  1.9605  0.2185  0.0899
 0.0e+00         78.67  1.9593  0.2582 -0.1435  1.9613  0.2157  0.0890
 0.0e+00         78.78  1.9601  0.2547 -0.1429  1.9621  0.2129  0.0881
 0.0e+00         78.90  1.9609  0.2512 -0.1422  1.9628  0.2101  0.0873
 0.0e+00         79.02  1.9617  0.2477 -0.1415  1.9636  0.2072  0.0864
 0.0e+00         79.13  1.9625  0.2442 -0.1408  1.9644  0.2044  0.0855
 0.0e+00         79.25  1.9634  0.2407 -0.1400  1.9651  0.2016  0.0846
 0.0e+00         79.36  1.9641  0.2373 -0.1392  1.9659  0.1988  0.0837
 0.0e+00         79.48  1.9649  0.2338 -0.1384  1.9666  0.1960  0.0827
 0.0e+00         79.59  1.9657  0.2303 -0.1376  1.9673  0.1932  0.0818
 0.0e+00         79.71  1.9665  0.2269 -0.1367  1.9681  0.1904  0.0809
 0.0e+00         79.83  1.9672  0.2234 -0.1358  1.9688  0.1876  0.0799
 0.0e+00         79.94  1.9680  0.2200 -0.1349  1.9695  0.1848  0.0790
 0.0e+00         80.06  1.9687  0.2166 -0.1340  1.9702  0.1820  0.0780
 0.0e+00         80.17  1.9695  0.2131 -0.1330  1.9709  0.1793  0.0771
 0.0e+00         80.29  1.9702  0.2097 -0.1320  1.9716  0.1765  0.0761
 0.0e+00         80.40  1.9709  0.2063 -0.1310  1.9722  0.1737  0.0752
 0.0e+00         80.52  1.9716  0.2029 -0.1299  1.9729  0.1709  0.0742
 0.0e+00         80.63  1.9723  0.1995 -0.1288  1.9735  0.1682  0.0732
 0.0e+00         80.75  1.9730  0.1962 -0.1277  1.9742  0.1654  0.0722
 0.0e+00         80.86  1.9737  0.1928 -0.1266  1.9748  0.1627  0.0712
 0.0e+00         80.98  1.9743  0.1894 -0.1254  1.9755  0.1599  0.0702
 0.0e+00         81.09  1.9750  0.1861 -0.1242  1.9761  0.1572  0.0692
 0.0e+00         81.21  1.9756  0.1828 -0.1230  1.9767  0.1545  0.0682
 0.0e+00         81.32  1.9763  0.1794 -0.1218  1.9773  0.1517  0.0672
 0.0e+00         81.44  1.9769  0.1761 -0.1205  1.9779  0.1490  0.0662
 0.0e+00         81.55  1.9775  0.1728 -0.1192  1.9785  0.1463  0.0651
 0.0e+00         81.67  1.9782  0.1695 -0.1179  1.9791  0.1436  0.0641
 0.0e+00         81.78  1.9788  0.1662 -0.1166  1.9797  0.1409  0.0631
 0.0e+00         81.90  1.9794  0.1630 -0.1152  1.9802  0.1382  0.0620
 0.0e+00         82.01  1.9799  0.1597 -0.1138  1.9808  0.1355  0.0610
 0.0e+00         82.13  1.9805  0.1565 -0.1124  1.9813  0.1328  0.0600
 0.0e+00         82.24  1.9811  0.1533 -0.1109  1.9819  0.1302  0.0589
 0.0e+00         82.36  1.9817  0.1500 -0.1095  1.9824  0.1275  0.0579
 0.0e+00         82.47  1.9822  0.1468 -0.1080  1.9829  0.1249  0.0568
 0.0e+00         82.59  1.9828  0.1437 -0.1065  1.9834  0.1222  0.0557
 0.0e+00         82.70  1.9833  0.1405 -0.1049  1.9840  0.1196  0.0547
 0.0e+00         82.82  1.9838  0.1373 -0.1034  1.9845  0.1170  0.0536
 0.0e+00         82.93  1.9843  0.1342 -0.1018  1.9849  0.1144  0.0526
 0.0e+00         83.04  1.9849  0.1311 -0.1002  1.9854  0.1118  0.0515
 0.0e+00         83.16  1.9854  0.1280 -0.0986  1.9859  0.1092  0.0504
 0.0e+00         83.27  1.9859  0.1249 -0.0969  1.9864  0.1066  0.0494
 0.0e+00         83.39  1.9863  0.1218 -0.0953  1.9868  0.1041  0.0483
 0.0e+00         83.50  1.9868  0.1187 -0.0936  1.9873  0.1015  0.0472
 0.0e+00         83.62  1.9873  0.1157 -0.0919  1.9877  0.0990  0.0461
 0.0e+00         83.73  1.9877  0.1127 -0.0901  1.9882  0.0965  0.0451
 0.0e+00         83.85  1.9882  0.1097 -0.0884  1.9886  0.0940  0.0440
 0.0e+00         83.96  1.9886  0.1067 -0.0866  1.9890  0.0915  0.0429
 0.0e+00         84.07  1.9891  0.1037 -0.0849  1.9894  0.0890  0.0418
 0.0e+00         84.19  1.9895  0.1008 -0.0831  1.9898  0.0865  0.0408
 0.0e+00         84.30  1.9899  0.0979 -0.0813  1.9902  0.0840  0.0397
 0.0e+00         84.42  1.9903  0.0950 -0.0794  1.9906  0.0816  0.0386
 0.0e+00         84.53  1.9907  0.0921 -0.0776  1.9910  0.0792  0.0375
 0.0e+00         84.64  1.9911  0.0892 -0.0758  1.9914  0.0768  0.0365
 0.0e+00         84.76  1.9915  0.0864 -0.0739  1.9917  0.0744  0.0354
 0.0e+00         84.87  1.9918  0.0836 -0.0720  1.9921  0.0720  0.0344
 0.0e+00         84.99  1.9922  0.0808 -0.0701  1.9924  0.0697  0.0333
 0.0e+00         85.10  1.9926  0.0780 -0.0682  1.9928  0.0673  0.0322
 0.0e+00         85.22  1.9929  0.0753 -0.0663  1.9931  0.0650  0.0312
 0.0e+00         85.33  1.9932  0.0726 -0.0644  1.9934  0.0627  0.0301
 0.0e+00         85.44  1.9936  0.0699 -0.0625  1.9937  0.0605  0.0291
 0.0e+00         85.56  1.9939  0.0672 -0.0605  1.9941  0.0582  0.0281
 0.0e+00         85.67  1.9942  0.0646 -0.0586  1.9944  0.0560  0.0270
 0.0e+00         85.79  1.9945  0.0620 -0.0566  1.9946  0.0538  0.0260
 0.0e+00         85.90  1.9948  0.0595 -0.0547  1.9949  0.0516  0.0250
 0.0e+00         86.01  1.9951  0.0569 -0.0528  1.9952  0.0494  0.0240
 0.0e+00         86.13  1.9954  0.0544 -0.0508  1.9955  0.0473  0.0230
 0.0e+00         86.24  1.9956  0.0519 -0.0488  1.9957  0.0452  0.0220
 0.0e+00         86.36  1.9959  0.0495 -0.0469  1.9960  0.0431  0.0210
 0.0e+00         86.47  1.9962  0.0471 -0.0450  1.9962  0.0410  0.0200
 0.0e+00         86.58  1.9964  0.0447 -0.0430  1.9965  0.0390  0.0191
 0.0e+00         86.70  1.9966  0.0424 -0.0411  1.9967  0.0370  0.0181
 0.0e+00         86.81  1.9969  0.0401 -0.0391  1.9969  0.0351  0.0172
 0.0e+00         86.92  1.9971  0.0379 -0.0372  1.9971  0.0331  0.0163
 0.0e+00         87.04  1.9973  0.0357 -0.0353  1.9974  0.0312  0.0154
 0.0e+00         87.15  1.9975  0.0335 -0.0334  1.9976  0.0294  0.0145
 0.0e+00         87.27  1.9977  0.0314 -0.0315  1.9977  0.0275  0.0136
 0.0e+00         87.38  1.9979  0.0293 -0.0297  1.9979  0.0257  0.0127
 0.0e+00         87.49  1.9981  0.0273 -0.0278  1.9981  0.0240  0.0118
 0.0e+00         87.61  1.9982  0.0253 -0.0260  1.9983  0.0223  0.0110
 0.0e+00         87.72  1.9984  0.0234 -0.0242  1.9984  0.0206  0.0102
 0.0e+00         87.84  1.9986  0.0215 -0.0225  1.9986  0.0190  0.0094
 0.0e+00         87.95  1.9987  0.0197 -0.0207  1.9987  0.0174  0.0086
 0.0e+00         88.06  1.9989  0.0179 -0.0190  1.9989  0.0158  0.0079
 0.0e+00         88.18  1.9990  0.0162 -0.0173  1.9990  0.0144  0.0071
 0.0e+00         88.29  1.9991  0.0146 -0.0157  1.9991  0.0129  0.0064
 0.0e+00         88.40  1.9992  0.0130 -0.0141  1.9992  0.0115  0.0057
 0.0e+00         88.52  1.9993  0.0115 -0.0126  1.9993  0.0102  0.0051
 0.0e+00         88.63  1.9994  0.0101 -0.0111  1.9994  0.0089  0.0045
 0.0e+00         88.74  1.9995  0.0087 -0.0097  1.9995  0.0077  0.0039
 0.0e+00         88.86  1.9996  0.0074 -0.0083  1.9996  0.0066  0.0033
 0.0e+00         88.97  1.9997  0.0062 -0.0070  1.9997  0.0055  0.0028
 0.0e+00         89.09  1.9997  0.0051 -0.0058  1.9997  0.0045  0.0023
 0.0e+00         89.20  1.9998  0.0040 -0.0047  1.9998  0.0036  0.0018
 0.0e+00         89.31  1.9999  0.0031 -0.0036  1.9999  0.0028  0.0014
 0.0e+00         89.43  1.9999  0.0023 -0.0027  1.9999  0.0020  0.0010
 1.0e+00          0.00  1.0667  1.0667  1.0667  1.0667  1.0667 -0.0000
 1.0e+00          3.61  1.1254  1.0685  1.0054  1.0978  1.0377  0.0008
 1.0e+00          5.11  1.1490  1.0703  0.9793  1.1113  1.0262  0.0017
 1.0e+00          6.25  1.1667  1.0721  0.9590  1.1219  1.0177  0.0025
 1.0e+00          7.22  1.1813  1.0740  0.9418  1.1311  1.0107  0.0034
 1.0e+00          8.08  1.1941  1.0758  0.9265  1.1393  1.0046  0.0043
 1.0e+00          8.85  1.2054  1.0776  0.9126  1.1468  0.9992  0.0051
 1.0e+00          9.56  1.2158  1.0794  0.8997  1.1537  0.9943  0.0060
 1.0e+00         10.22  1.2252  1.0811  0.8877  1.1603  0.9898  0.0068
 1.0e+00         10.84  1.2340  1.0829  0.8764  1.1666  0.9856  0.0077
 1.0e+00         11.43  1.2423  1.0847  0.8656  1.1725  0.9817  0.0085
 1.0e+00         11.99  1.2500  1.0865  0.8553  1.1783  0.9780  0.0094
 1.0e+00         12.53  1.2573  1.0882  0.8454  1.1838  0.9746  0.0103
 1.0e+00         13.04  1.2642  1.0900  0.8359  1.1891  0.9713  0.0111
 1.0e+00         13.54  1.2708  1.0917  0.8267  1.1943  0.9681  0.0120
 1.0e+00         14.01  1.2772  1.0935  0.8179  1.1994  0.9651  0.0129
 1.0e+00         14.48  1.2832  1.0952  0.8093  1.2043  0.9622  0.0137
 1.0e+00         14.92  1.2890  1.0969  0.8009  1.2091  0.9595  0.0146
 1.0e+00         15.36  1.2945  1.0986  0.7928  1.2138  0.9568  0.0155
 1.0e+00         15.78  1.2999  1.1003  0.7849  1.2184  0.9542  0.0163
 1.0e+00         16.19  1.3051  1.1020  0.7771  1.2229  0.9518  0.0172
 1.0e+00         16.60  1.3101  1.1037  0.7696  1.2273  0.9494  0.0181
 1.0e+00         16.99  1.3149  1.1054  0.7622  1.2316  0.9470  0.0190
 1.0e+00         17.38  1.3195  1.1071  0.7550  1.2359  0.9448  0.0198
 1.0e+00         17.75  1.3241  1.1087  0.7479  1.2401  0.9425  0.0207
 1.0e+00         18.12  1.3285  1.1104  0.7409  1.2442  0.9404  0.0216
 1.0e+00         18.48  1.3327  1.1120  0.7341  1.2483  0.9383  0.0225
 1.0e+00         18.84  1.3369  1.1137  0.7274  1.2523  0.9363  0.0233
 1.0e+00         19.19  1.3409  1.1153  0.7208  1.2562  0.9343  0.0242
 1.0e+00         19.53  1.3448  1.1169  0.7143  1.2601  0.9323  0.0251
 1.0e+00         19.87  1.3486  1.1185  0.7079  1.2640  0.9304  0.0260
 1.0e+00         20.20  1.3524  1.1201  0.7016  1.2678  0.9286  0.0269
 1.0e+00         20.53  1.3560  1.1217  0.6954  1.2716  0.9267  0.0278
 1.0e+00         20.85  1.3595  1.1233  0.6893  1.2753  0.9250  0.0286
 1.0e+00         21.16  1.3630  1.1248  0.6833  1.2790  0.9232  0.0295
 1.0e+00         21.48  1.3664  1.1264  0.6774  1.2826  0.9215  0.0304
 1.0e+00         21.79  1.3696  1.1279  0.6716  1.2862  0.9198  0.0313
 1.0e+00         22.09  1.3729  1.1294  0.6658  1.2898  0.9181  0.0322
 1.0e+00         22.39  1.3760  1.1310  0.6601  1.2933  0.9165  0.0331
 1.0e+00         22.69  1.3791  1.1325  0.6544  1.2968  0.9149  0.0340
 1.0e+00         22.98  1.3821  1.1339  0.6489  1.3003  0.9133  0.0349
 1.0e+00         23.27  1.3851  1.1354  0.6434  1.3037  0.9117  0.0357
 1.0e+00         23.56  1.3880  1.1369  0.6380  1.3072  0.9102  0.0366
 1.0e+00         23.84  1.3908  1.1383  0.6326  1.3105  0.9087  0.0375
 1.0e+00         24.12  1.3936  1.1398  0.6273  1.3139  0.9072  0.0384
 1.0e+00         24.39  1.3963  1.1412  0.6220  1.3172  0.9057  0.0393
 1.0e+00         24.67  1.3990  1.1426  0.6168  1.3205  0.9043  0.0402
 1.0e+00         24.94  1.4016  1.1440  0.6117  1.3238  0.9028  0.0411
 1.0e+00         25.21  1.4042  1.1454  0.6066  1.3271  0.9014  0.0420
 1.0e+00         25.47  1.4067  1.1468  0.6016  1.3303  0.9000  0.0429
 1.0e+00         25.74  1.4092  1.1481  0.5966  1.3335  0.8986  0.0438
 1.0e+00         26.00  1.4116  1.1495  0.5916  1.3367  0.8972  0.0447
 1.0e+00         26.26  1.4140  1.1508  0.5867  1.3399  0.8959  0.0456
 1.0e+00         26.51  1.4164  1.1521  0.5819  1.3430  0.8946  0.0465
 1.0e+00         26.76  1.4187  1.1534  0.5771  1.3461  0.8932  0.0474
 1.0e+00         27.02  1.4210  1.1547  0.5723  1.3492  0.8919  0.0483
 1.0e+00         27.26  1.4232  1.1559  0.5676  1.3523  0.8906  0.0492
 1.0e+00         27.51  1.4254  1.1572  0.5629  1.3554  0.8893  0.0501
 1.0e+00         27.76  1.4276  1.1584  0.5583  1.3584  0.8880  0.0510
 1.0e+00         28.00  1.4297  1.1596  0.5537  1.3614  0.8868  0.0519
 1.0e+00         28.24  1.4318  1.1608  0.5491  1.3645  0.8855  0.0528
 1.0e+00         28.48  1.4339  1.1620  0.5446  1.3674  0.8843  0.0537
 1.0e+00         28.72  1.4359  1.1632  0.5401  1.3704  0.8830  0.0546
 1.0e+00         28.95  1.4379  1.1643  0.5357  1.3734  0.8818  0.0555
 1.0e+00         29.19  1.4399  1.1654  0.5313  1.3763  0.8806  0.0564
 1.0e+00         29.42  1.4419  1.1665  0.5269  1.3792  0.8794  0.0573
 1.0e+00         29.65  1.4438  1.1676  0.5225  1.3822  0.8782  0.0582
 1.0e+00         29.88  1.4457  1.1687  0.5182  1.3851  0.8770  0.0591
 1.0e+00         30.11  1.4476  1.1697  0.5140  1.3879  0.8758  0.0600
 1.0e+00         30.33  1.4495  1.1707  0.5097  1.3908  0.8746  0.0609
 1.0e+00         30.56  1.4513  1.1717  0.5055  1.3936  0.8734  0.0618
 1.0e+00         30.78  1.4531  1.1727  0.5013  1.3965  0.8723  0.0627
 1.0e+00         31.00  1.4549  1.1737  0.4972  1.3993  0.8711  0.0636
 1.0e+00         31.22  1.4567  1.1746  0.4930  1.4021  0.8699  0.0645
 1.0e+00         31.44  1.4585  1.1756  0.4890  1.4049  0.8688  0.0654
 1.0e+00         31.66  1.4602  1.1765  0.4849  1.4077  0.8676  0.0663
 1.0e+00         31.87  1.4619  1.1773  0.4809  1.4105  0.8665  0.0672
 1.0e+00         32.09  1.4636  1.1782  0.4768  1.4132  0.8654  0.0681
 1.0e+00         32.30  1.4653  1.1790  0.4729  1.4160  0.8642  0.0690
 1.0e+00         32.51  1.4670  1.1798  0.4689  1.4187  0.8631  0.0699
 1.0e+00         32.72  1.4686  1.1806  0.4650  1.4214  0.8620  0.0708
 1.0e+00         32.93  1.4703  1.1814  0.4611  1.4241  0.8609  0.0717
 1.0e+00         33.14  1.4719  1.1821  0.4572  1.4268  0.8597  0.0726
 1.0e+00         33.35  1.4735  1.1829  0.4534  1.4295  0.8586  0.0735
 1.0e+00         33.56  1.4751  1.1836  0.4495  1.4322  0.8575  0.0744
 1.0e+00         33.76  1.4767  1.1842  0.4457  1.4348  0.8564  0.0753
 1.0e+00         33.97  1.4783  1.1849  0.4419  1.4375  0.8553  0.0762
 1.0e+00         34.17  1.4799  1.1855  0.4382  1.4401  0.8542  0.0771
 1.0e+00         34.37  1.4814  1.1861  0.4345  1.4428  0.8531  0.0780
